OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Full Address,Latitude,Longitude
70111,KWIK TRIP #557,"I-39, EXIT 126 & CR-V",De Forest,WI,420,3.31066666,"I-39, EXIT 126 & CR-V, De Forest",43.2119937,-89.3595198
70117,RUTTERS #72,"I-81, EXIT 16 & US-30",Saint Thomas,PA,70,4.399,"I-81, EXIT 16 & US-30, Saint Thomas",38.7945952,-106.5348379
70118,SPEEDWAY #7118,US-41,Smyrna,TN,460,3.01566666,"US-41, Smyrna",33.8957354,-84.4807618
70122,Circle K #2709301,SR-67,Decatur,AL,615,3.899,"SR-67, Decatur",34.5598635,-86.9926596
70124,TA Express Lamar,US-50/385,Lamar,CO,525,3.439,"US-50/385, Lamar",38.0885254,-102.6088305
70125,SPEEDWAY #7391,I-76 EXIT 232,North Lima,OH,305,3.699,"I-76 EXIT 232, North Lima",40.9543722,-80.6456269
70126,SPEEDWAY #3535,"I-71,EXIT 165 & SR-97",Bellville,OH,315,3.599,"I-71,EXIT 165 & SR-97, Bellville",40.6197698,-82.5181667
70127,SPEEDWAY #2929,"US-22, US-119",New Alexandria,PA,165,3.97233333,"US-22, US-119, New Alexandria",40.3954084,-79.44198109999999
70128,CIRCLE K #4703913,"I-40 E, EXIT 87",Jackson,TN,460,3.349,"I-40 E, EXIT 87, Jackson",35.6681154,-88.8409141
70130,SIDE TRACK,SR-57,Wrightsville,GA,85,3.31566666,"SR-57, Wrightsville",32.7295075,-82.7196359
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,"SR-64, Lombard",41.9048058,-88.0191211
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,"SR-64, Lombard",41.9048058,-88.0191211
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,"SR-64, Lombard",41.9048058,-88.0191211
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,"SR-64, Lombard",41.9048058,-88.0191211
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,"SR-64, Lombard",41.9048058,-88.0191211
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,"SR-64, Lombard",41.9048058,-88.0191211
70135,KUM & GO #1455,"I-44, EXIT 130",Lebanon,MO,535,3.09233333,"I-44, EXIT 130, Lebanon",37.6570958,-92.6607345
70136,FUEL CITY SAGINAW,CR-156,Fort Worth,TX,630,2.96566666,"CR-156, Fort Worth",32.8254383,-97.0516849
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,70,4.199,"I-83, EXIT 14 & SR-182, York",39.9625984,-76.727745
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,"SR-7 & US-50, North Vernon",39.0245439,-85.65104029999999
70142,ONVO TRAVEL PLAZA - AVIS,"US-220, EXIT 118",Avis,PA,138,3.539,"US-220, EXIT 118, Avis",38.9961432,-79.0098225
70143,KWIK TRIP #104,"I-94, HWY-24, EXIT 178",Clearwater,MN,448,3.27733333,"I-94, HWY-24, EXIT 178, Clearwater",27.9655722,-82.7958948
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,645,3.459,"I-49, EXIT 24 & SR-282, Alma",0.0,0.0
70145,MAVERIK COUNTRY STORE #578,US-26 & US-91,Idaho Falls,ID,825,3.40233333,"US-26 & US-91, Idaho Falls",43.4682688,-112.056439
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.969,"I-90, EXIT 291A, Spokane",47.6456358,-117.4534088
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.989,"I-90, EXIT 291A, Spokane",47.6456358,-117.4534088
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.979,"I-90, EXIT 291A, Spokane",47.6456358,-117.4534088
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.999,"I-90, EXIT 291A, Spokane",47.6456358,-117.4534088
70150,LOVES TRAVEL STOP #704,"I-29, EXIT 35B & US-34",Pacific Junction,IA,319,3.789,"I-29, EXIT 35B & US-34, Pacific Junction",41.0127321,-95.8094831
70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,630,3.03566666,"I-45, EXIT 246 & FM-1183, Ennis",32.2749865,-96.5734636
70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,"US-34, CR-56, Kersey",40.2849457,-104.1487624
70155,MARATHON,"US-24, I-96 EXIT 179",Redford,MI,549,4.999,"US-24, I-96 EXIT 179, Redford",42.3850714,-83.2930213
70156,MAVERIK COUNTRY STORE #348,"US-91, SR-130",Cedar City,UT,791,3.45233333,"US-91, SR-130, Cedar City",37.67747689999999,-113.0618931
70157,LOVES TRAVEL STOP #702,US-63,Waterloo,IA,565,3.769,"US-63, Waterloo",42.4870379,-92.3711058
70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,42,3.509,"I-26, EXIT 194 & SR-16, Summerville",33.0358453,-80.1460547
70159,LOVES TRAVEL STOP #717,US-460 & SR-156,Disputanta,VA,180,3.56233333,"US-460 & SR-156, Disputanta",37.1559884,-77.2754107
70160,COMMON CENTS #212,I-90 & SR-337,Sheridan,WY,836,3.56066666,"I-90 & SR-337, Sheridan",44.7900192,-106.9368168
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25704369,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26677228,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26740146,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25798323,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26017709,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25892318,"HWY 75 & PR-305, Ste Agathe",49.5699426,-97.1857552
70162,PILOT #1049,US-58,Suffolk,VA,130,3.899,"US-58, Suffolk",36.7638676,-76.4842439
70163,KWIK TRIP #598,SR-23,Paynesville,MN,451,3.399,"SR-23, Paynesville",45.3783608,-94.7348446
70164,ONVO TRAVEL PLAZA - BLAKESLEE,I-80 EXIT 284,Blakeslee,PA,200,3.56566666,"I-80 EXIT 284, Blakeslee",40.7269343,-98.6697482
70168,KWIK TRIP #575,CR-75,Saint Joseph,MN,451,3.30233333,"CR-75, Saint Joseph",45.5647724,-94.317966
70169,ROCKING Oil,SR-21,Caldwell,TX,670,3.099,"SR-21, Caldwell",0.0,0.0
70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,"SR-3005, Elizabethtown",37.7011387,-85.9080614
70171,CITGO HERITAGE RIDGE,US-151 & SR-26,Waupun,WI,582,3.14733333,"US-151 & SR-26, Waupun",43.6487628,-88.7066669
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.599,"I-57 & SR-14, Benton",37.9967163,-88.92006850000001
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.379,"I-57 & SR-14, Benton",37.9967163,-88.92006850000001
70174,LOVES TRAVEL STOP #701,"I-69, EXIT 176",Capac,MI,342,3.949,"I-69, EXIT 176, Capac",42.9904183,-82.9355007
70176,MAVERIK COUNTRY STORE #565,I-84,Boise,ID,785,3.39566666,"I-84, Boise",43.5728271,-116.2385576
70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,614,3.41566666,"US-160 & SR-145, Cortez",37.35320189999999,-108.5528574
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,645,3.40233333,"I-49, EXIT 78 & SR-264, Lowell",33.748902,-85.3644752
70180,Gulf,SR-83,Bensenville,IL,297,3.099,"SR-83, Bensenville",41.9613588,-87.9591987
70180,Gulf,SR-83,Bensenville,IL,297,3.059,"SR-83, Bensenville",41.9613588,-87.9591987
70181,CIRCLE K #2723778,US-501 & SR-78/CR-1303,Sanford,NC,177,3.049,"US-501 & SR-78/CR-1303, Sanford",35.4370492,-79.21885329999999
70182,SHELL,US-169,Blue Earth,MN,425,3.299,"US-169, Blue Earth",43.6436682,-94.0912896
70183,PILOT # 1134,US-285 & CR-652,Orla,TX,593,3.759,"US-285 & CR-652, Orla",31.5256257,-103.5604544
70185,PILOT # 1147,SR-302,Kermit,TX,710,3.25566666,"SR-302, Kermit",31.8463692,-103.0905598
70187,PILOT # 1146,I-20 & SR-17,Pecos,TX,710,3.46566666,"I-20 & SR-17, Pecos",31.3960304,-103.5008135
70188,KUM & GO #0890,I-44 (WESTBOUND),Vinita,OK,560,3.059,"I-44 (WESTBOUND), Vinita",36.624138,-95.1461335
70189,HUDSON IRVING 24,SR-3A,Hudson,NH,34,3.799,"SR-3A, Hudson",42.7643453,-71.4419994
70190,LOVES TRAVEL STOP #726,I-25 EXIT 191,Belen,NM,580,3.52233333,"I-25 EXIT 191, Belen",34.6870259,-106.7944789
70191,LOVES TRAVEL STOP #734,"I-44, EXIT 5 & US-70",Randlett,OK,770,3.12066666,"I-44, EXIT 5 & US-70, Randlett",36.730719,-94.9167226
70192,LOVES TRAVEL STOP #720,"I-49, EXIT 94 & SR-1",Boyce,LA,730,3.174,"I-49, EXIT 94 & SR-1, Boyce",35.2567111,-94.3543088
70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,630,2.909,"I-20 EXIT 425, Fort Worth",32.6681698,-97.2986432
70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,966,3.98566666,"SR-648, Sparks",39.5278967,-119.7591429
70209,PUMP N PETES #42,"I-49, EXIT 66 & CR-K",Jasper,MO,416,3.199,"I-49, EXIT 66 & CR-K, Jasper",35.2567111,-94.3543088
70210,CASEYS #3889,SR-29 & CR-1350,Henry,IL,368,3.349,"SR-29 & CR-1350, Henry",41.11880439999999,-89.3695698
70214,RACETRAC #688,I-20 & SR-6,Lithia Springs,GA,18,2.97233333,"I-20 & SR-6, Lithia Springs",33.7685714,-84.6528978
70216,PILOT TRAVEL CENTER #1110,I-25 & SR-105,Monument,CO,803,3.639,"I-25 & SR-105, Monument",39.0743152,-104.8586023
70216,PILOT #1110,I-25 & SR-105,Monument,CO,803,3.579,"I-25 & SR-105, Monument",39.0743152,-104.8586023
70217,MR GAS #20,I-84 EXIT 165,Jerome,ID,785,3.40733333,"I-84 EXIT 165, Jerome",42.6990542,-114.5255826
70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,"I-69 & SR-260, Hanson",37.417267,-87.4808336
70219,LOVES TRAVEL STOP #709,US-59 & SR-116,Lufkin,TX,610,3.649,"US-59 & SR-116, Lufkin",30.7726503,-94.896243
70220,LOVES TRAVEL STOP #497,"I-40, EXIT 154 & US-64",Statesville,NC,46,3.689,"I-40, EXIT 154 & US-64, Statesville",35.8078282,-80.8737761
70221,PILOT #1092,CR-70 E,Cedar Rapids,IA,380,3.779,"CR-70 E, Cedar Rapids",41.9778795,-91.6656232
70221,PILOT TRAVEL CENTER #1092,CR-70 E,Cedar Rapids,IA,380,3.779,"CR-70 E, Cedar Rapids",41.9778795,-91.6656232
70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,"US-52 & SR-55, SR-18, Fowler",40.3133106,-87.26365589999999
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.089,"I-75, EXIT 116, Flint",43.0134396,-83.7475271
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.289,"I-75, EXIT 116, Flint",43.0134396,-83.7475271
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.259,"I-75, EXIT 116, Flint",43.0134396,-83.7475271
70224,GOLDEN GATE PETROLEUM,I-70 EXIT 42,Palisade,CO,810,3.549,"I-70 EXIT 42, Palisade",39.1181895,-108.3603515
70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,"US-130, Riverton",40.0308703,-74.9295788
70227,LOVES TRAVEL STOP #724,"I-75, EXIT 414 & US-41",Lake City,FL,225,3.339,"I-75, EXIT 414 & US-41, Lake City",37.9730023,-87.5434593
70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,910,3.639,"I-11 EXIT 15A, Henderson",36.0272035,-115.0072149
70232,RUTTERS #73,"I-81, EXIT 8 & CR-32   ",Inwood,WV,70,3.659,"I-81, EXIT 8 & CR-32   , Inwood",39.3521997,-78.0549294
70233,RUDS,SR-31 & I-94 EXIT 127,New Salem,ND,390,3.499,"SR-31 & I-94 EXIT 127, New Salem",45.6682411,-94.8198897
70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,580,3.489,"I-25, EXIT 347, Las Vegas",35.593431,-105.2097164
70238,ROAD RANGER #275,"I-10, EXIT 400 & US-277",Sonora,TX,740,3.549,"I-10, EXIT 400 & US-277, Sonora",30.5779639,-100.644564
70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,803,3.479,"I-25, EXIT 145, Colorado Springs",38.8695606,-104.8337974
70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,910,3.5415,"I-15, EXIT 10, Saint George",37.0953325,-113.5667119
70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,966,3.52566666,"SR-88, Minden",38.9493695,-119.7794486
70242,ROAD RANGER #276,"I-35, EXIT 342A",Waco,TX,765,3.049,"I-35, EXIT 342A, Waco",31.5475261,-97.124952
70243,CASEYS #4415,US-68 & US-31W /SR-526,Bowling Green,KY,460,2.999,"US-68 & US-31W /SR-526, Bowling Green",36.6169271,-86.57406490000001
70245,YESWAY #1168,US-287 & CR-368,Iowa Park,TX,770,2.889,"US-287 & CR-368, Iowa Park",33.7974456,-98.1899232
70246,7-Eleven #37565,SR-944 & SR-9,Miami,FL,95,3.249,"SR-944 & SR-9, Miami",25.8239366,-80.2407046
70247,EXXON DBA ONE9 #1416,I-20 EXIT 458,Dallas,TX,630,2.99233333,"I-20 EXIT 458, Dallas",32.6635663,-96.7234019
70249,Caseys #4466,US-231 & SR-100,Scottsville,KY,460,3.31233333,"US-231 & SR-100, Scottsville",36.73984470000001,-86.2187668
70251,Marathon,SR-42 & US-49,Hattiesburg,MS,620,3.03233333,"SR-42 & US-49, Hattiesburg",31.3562466,-89.3459128
70254,LOVES TRAVEL STOP #732,I-70 & CR-829,Abilene,KS,523,3.76233333,"I-70 & CR-829, Abilene",38.937777,-97.2267881
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.259,"SR-55, Cadillac",0.0,0.0
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.559,"SR-55, Cadillac",0.0,0.0
70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,"SR-60, Bartow",27.9021153,-81.8183788
70256,PILOT #1128,SR-60,Bartow,FL,140,3.599,"SR-60, Bartow",27.9021153,-81.8183788
70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,639,3.649,"I-2, Donna",0.0,0.0
70258,CASEYS #3677,US-59 & SR-30,Slayton,MN,530,3.299,"US-59 & SR-30, Slayton",43.9930806,-95.7505576
70262,ASAP GENERAL STORE #332,US-70 & US-377,Madill,OK,569,3.01566666,"US-70 & US-377, Madill",34.0836609,-96.7684314
70263,ENMARKET #769,US-301,Statesboro,GA,195,3.699,"US-301, Statesboro",32.4489264,-81.7834175
70265,Speedee Mart # 2875,I-80 & CR-238,Milford,NE,413,3.43233333,"I-80 & CR-238, Milford",40.3601261,-91.797444
70266,PILOT #1161,I-20,Odessa,TX,710,3.56566666,"I-20, Odessa",31.8328202,-102.3412344
70267,LOVES TRAVEL STOP #728,"I-5, EXIT 238 & SR-164",Albany,OR,935,3.84733333,"I-5, EXIT 238 & SR-164, Albany",44.6265146,-123.0618621
70268,CASEYS #3396,SR-92 & SR-149,Sigourney,IA,380,3.36233333,"SR-92 & SR-149, Sigourney",41.3368803,-92.1809878
70269,CASEYS #3589,"I-29, EXIT 2",North Sioux City,SD,527,3.059,"I-29, EXIT 2, North Sioux City",42.5379229,-96.5003385
70270,CASEYS #3685,US-50/US400  & SR-25,Lakin,KS,525,3.19233333,"US-50/US400  & SR-25, Lakin",37.1767334,-94.70451159999999
70271,CASEYS #1160,US-20,Plainview,NE,470,3.229,"US-20, Plainview",42.3508158,-97.7885294
70273,SPEEDWAY #5457,"I-264 E, EXIT 14 & SR-864 N",Louisville,KY,415,3.029,"I-264 E, EXIT 14 & SR-864 N, Louisville",38.2468618,-85.7663724
70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,"US-18 & US-69, Garner",43.1058448,-93.6146157
70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,"US-301 & SR-648, Petersburg",37.1491753,-77.3580475
70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,"SR-46, Amery",45.3004013,-92.3652925
70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,"I-41, EXIT 146 & CR-N, Little Chute",44.2978514,-88.3011772
70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,"SR-19 & SR-21, New Prague",44.543614,-93.58413379999999
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,"I-25, EXIT 250 & SR-56, Berthoud",40.3127452,-104.9803737
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.339,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.239,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.429,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.489,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.549,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.389,"I-75, EXIT 18, Monroe",41.9168227,-83.3632835
70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,"I-39, EXIT 147 & CR-N, Cottage Grove",42.740385,-89.0052576
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.399,"US-12 & SR-120, Round Lake",42.3230702,-88.16458089999999
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.479,"US-12 & SR-120, Round Lake",42.3230702,-88.16458089999999
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,"US-12 & SR-120, Round Lake",42.3230702,-88.16458089999999
70284,ROBINSON CORINTH IRVING,"I-395 N, EXIT 3",Corinth,ME,170,3.93233333,"I-395 N, EXIT 3, Corinth",0.0,0.0
70285,IRVING MAINWAY,SR-16 E,Dover Foxcroft,ME,170,3.86566666,"SR-16 E, Dover Foxcroft",45.1995665,-69.202017
70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,"SR-7, Corinna",44.9556747,-69.261928
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,"US-31 & SR 28, Tipton",40.2822598,-86.04109799999999
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62000927,"TCH 1, Medicine Hat",49.955869,-110.0040626
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.61898985,"TCH 1, Medicine Hat",49.955869,-110.0040626
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.63022827,"TCH 1, Medicine Hat",49.955869,-110.0040626
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.6295456,"TCH 1, Medicine Hat",49.955869,-110.0040626
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62238967,"TCH 1, Medicine Hat",49.955869,-110.0040626
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62102914,"TCH 1, Medicine Hat",49.955869,-110.0040626
70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,"I-80, EXIT 310 & CR-322, Laramie",41.3113669,-105.5911007
70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,"I-15, Mesquite",36.7856712,-114.1337351
70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,"US-8, Cameron",0.0,0.0
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,"I-69 & US-20, Angola",41.6347726,-84.9994088
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,"SR-68 & SR-154, Riverton",40.5162321,-111.938615
70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,433,3.20233333,"SR-169 & BUS-20, Fort Dodge",42.4880444,-94.1948081
70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,"I-95, EXIT 38 & SR-68, Yemassee",32.7026282,-80.8685011
70299,Mr Fuel dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,"I-295, EXIT 41 & SR-105, Jacksonville",30.3511222,-81.5544966
70299,PILOT EXPRESS #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,"I-295, EXIT 41 & SR-105, Jacksonville",30.3511222,-81.5544966
70299,Mr Fuel Travel Center dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,"I-295, EXIT 41 & SR-105, Jacksonville",30.3511222,-81.5544966
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,930,6.039,"I-10 & US-60, Phoenix",33.3958508,-111.9677397
70300,PILOT DEALER #1194,I-10 & US-60,Phoenix,AZ,930,6.039,"I-10 & US-60, Phoenix",33.3958508,-111.9677397
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,"I-80 & SR-535, Elko",40.8443265,-115.7707875
70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,"CR-9 & CR-4, Duluth",46.78667189999999,-92.1004852
70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,"US-63, Waterloo",42.4870379,-92.3711058
70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,"I-95, EXIT 109A & SR-202, Augusta",44.3450653,-69.7963516
70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,"I-40/US-270, El Reno",35.5289934,-98.1089642
70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,"US-6, Newton",0.0,0.0
70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,"I-35, EXIT 159 & CR-1, Rush City",45.6933928,-92.9919376
70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,"SR-32, Pulaski",0.0,0.0
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,"SR-18 & SR-128, Jal",32.1200162,-103.1893794
70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666,"US-2 & US-70, Lancaster",34.2503768,-93.6419352
70311,RACING MART,SR-8,Adams,MA,215,3.699,"SR-8, Adams",0.0,0.0
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,"SR-143, EXIT 2, Phoenix",33.4383033,-111.9793761
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,"US-34, Lincoln",40.8498979,-96.7119243
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,"I-30/US-67, EXIT 122 & SR-19/SR-11, Sulphur Springs",33.1384479,-95.6010668
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,"I-76, EXIT 11 & SR-261, Wadsworth",41.0256101,-81.72985190000001
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,"I-24, EXIT 158 & SR-27, Jasper",27.078154,-81.33188799999999
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.759,"SR-171 & SR-78, Brawley",32.9786566,-115.530267
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.799,"SR-171 & SR-78, Brawley",32.9786566,-115.530267
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.859,"SR-171 & SR-78, Brawley",32.9786566,-115.530267
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.899,"SR-171 & SR-78, Brawley",32.9786566,-115.530267
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,"SR 6, Greenville",34.85261759999999,-82.3940104
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589,"I-74 EXIT 206, Oakwood",40.1265554,-87.7757439
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389,"I-74 EXIT 206, Oakwood",40.1265554,-87.7757439
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,"I-74 EXIT 206, Oakwood",40.1265554,-87.7757439
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,"CR-17 & US-20, Goshen",41.5763048,-85.8909701
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,"US-169 & US-169 BUS/US-20 BUS, Fort Dodge",42.48443820000001,-94.2071179
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,"I-20, EXIT 79 & SR-464, Monahans",31.5885714,-102.9173687
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,"US-12 & US-45, Franklin Park",42.0473939,-87.8856552
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,"US-12 & US-45, Franklin Park",42.0473939,-87.8856552
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,"US-12 & US-45, Franklin Park",42.0473939,-87.8856552
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,"US-14 & US-83, Pierre",44.3685614,-100.3782454
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,"I-64, EXIT 21, Covington",37.7719807,-79.9853347
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20135966,"HWY 10 & HWY 9, Inglewood",33.9616801,-118.3531311
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20228691,"HWY 10 & HWY 9, Inglewood",33.9616801,-118.3531311
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20445208,"HWY 10 & HWY 9, Inglewood",33.9616801,-118.3531311
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,"I-80, EXIT 143 & CR-S14, Altoona",41.6628016,-93.4782953
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,"SR-11 & CR-E, Brodhead",42.6181576,-89.3768291
